,BTC,ETH,BNB,XRP,HEX,ADA,DOGE,SOL,date
272,39371.04296875,1225.6781005859375,43.44948959350586,0.32600200176239014,0.012852000072598457,0.2999800145626068,0.00974200014024973,2.3727450370788574,2021-01-07
273,40797.609375,1224.1971435546875,42.39531707763672,0.32322999835014343,0.01242899987846613,0.3055970072746277,0.009846000000834465,3.2198870182037354,2021-01-08
274,40254.546875,1281.0772705078125,43.93285369873047,0.32691600918769836,0.012190000154078007,0.33297300338745117,0.010193999856710434,3.3853819370269775,2021-01-09
275,38356.44140625,1262.2467041015625,42.4484748840332,0.31833600997924805,0.011559000238776207,0.3048950135707855,0.009859999641776085,3.466110944747925,2021-01-10
276,35566.65625,1090.1453857421875,38.371360778808594,0.28890499472618103,0.01042800024151802,0.2754659950733185,0.008834999985992908,3.1080899238586426,2021-01-11
277,33922.9609375,1043.4345703125,38.111610412597656,0.2921229898929596,0.010099000297486782,0.2870030105113983,0.008062999695539474,3.6133980751037598,2021-01-12
278,37316.359375,1130.7393798828125,40.13593292236328,0.3055799901485443,0.010382999666035175,0.3136090040206909,0.008616000413894653,3.513782024383545,2021-01-13
279,39187.328125,1218.4530029296875,41.79368209838867,0.2954379916191101,0.010622999630868435,0.3103959858417511,0.009397000074386597,3.2781639099121094,2021-01-14
280,36825.3671875,1171.8345947265625,40.91897964477539,0.28040599822998047,0.010088999755680561,0.3025299906730652,0.009368999861180782,3.2501609325408936,2021-01-15
281,36178.140625,1233.53759765625,43.17182540893555,0.2801879942417145,0.008953000418841839,0.35244399309158325,0.009265000000596046,3.4470551013946533,2021-01-16
282,35791.27734375,1230.1722412109375,45.68461227416992,0.2773840129375458,0.008232999593019485,0.3798519968986511,0.009066999889910221,3.81813907623291,2021-01-17
283,36630.07421875,1257.279541015625,45.353172302246094,0.2847689986228943,0.008747000247240067,0.3714280128479004,0.009170999750494957,3.7955150604248047,2021-01-18
284,36069.8046875,1377.2958984375,42.7855339050293,0.2943139970302582,0.008709999732673168,0.3691369891166687,0.009097999893128872,3.6418659687042236,2021-01-19
